"admin_area_1","admin_area_2","year","indicator_id","indicator_common_id","indicator_type","survey_value","source","source_detail","survey_type","country_name","iso2_code","iso3_code"
"Bangladesh","NATIONAL",2023,"DM_POP_TOT","poptot","population_estimate",171466990,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2010,"DM_POP_U5","popu5","population_estimate",16838501,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2011,"DM_POP_U5","popu5","population_estimate",16458612,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2012,"DM_POP_U5","popu5","population_estimate",16091563,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2013,"DM_POP_U5","popu5","population_estimate",15781818,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2014,"DM_POP_U5","popu5","population_estimate",15551731,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2015,"DM_POP_U5","popu5","population_estimate",15421927,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2016,"DM_POP_U5","popu5","population_estimate",15405505,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2017,"DM_POP_U5","popu5","population_estimate",15490273,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2018,"DM_POP_U5","popu5","population_estimate",15621227,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2019,"DM_POP_U5","popu5","population_estimate",15758021,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2020,"DM_POP_U5","popu5","population_estimate",15913686,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2021,"DM_POP_U5","popu5","population_estimate",16087522,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2022,"DM_POP_U5","popu5","population_estimate",16290933,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Bangladesh","NATIONAL",2023,"DM_POP_U5","popu5","population_estimate",16505069,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Bangladesh","BD","BGD"
"Cameroun","NATIONAL",2010,"DM_POP_TOT","poptot","population_estimate",19668066,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2011,"DM_POP_TOT","poptot","population_estimate",20232304,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2012,"DM_POP_TOT","poptot","population_estimate",20809529,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2013,"DM_POP_TOT","poptot","population_estimate",21402376,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2014,"DM_POP_TOT","poptot","population_estimate",22059893,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2015,"DM_POP_TOT","poptot","population_estimate",22763414,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2016,"DM_POP_TOT","poptot","population_estimate",23454161,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2017,"DM_POP_TOT","poptot","population_estimate",24128601,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2018,"DM_POP_TOT","poptot","population_estimate",24806383,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2019,"DM_POP_TOT","poptot","population_estimate",25506095,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2020,"DM_POP_TOT","poptot","population_estimate",26210558,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2021,"DM_POP_TOT","poptot","population_estimate",26915758,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2022,"DM_POP_TOT","poptot","population_estimate",27632771,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2023,"DM_POP_TOT","poptot","population_estimate",28372687,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2010,"DM_POP_U5","popu5","population_estimate",3386877,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2011,"DM_POP_U5","popu5","population_estimate",3465166,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2012,"DM_POP_U5","popu5","population_estimate",3538780,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2013,"DM_POP_U5","popu5","population_estimate",3607798,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2014,"DM_POP_U5","popu5","population_estimate",3676285,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2015,"DM_POP_U5","popu5","population_estimate",3753310,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2016,"DM_POP_U5","popu5","population_estimate",3843744,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2017,"DM_POP_U5","popu5","population_estimate",3942965,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2018,"DM_POP_U5","popu5","population_estimate",4044314,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2019,"DM_POP_U5","popu5","population_estimate",4142685,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2020,"DM_POP_U5","popu5","population_estimate",4227217,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2021,"DM_POP_U5","popu5","population_estimate",4292140,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2022,"DM_POP_U5","popu5","population_estimate",4344471,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Cameroun","NATIONAL",2023,"DM_POP_U5","popu5","population_estimate",4393101,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Cameroun","CM","CMR"
"Chad","NATIONAL",2010,"DM_POP_TOT","poptot","population_estimate",12312575,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2011,"DM_POP_TOT","poptot","population_estimate",12754997,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2012,"DM_POP_TOT","poptot","population_estimate",13210998,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2013,"DM_POP_TOT","poptot","population_estimate",13691079,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2014,"DM_POP_TOT","poptot","population_estimate",14188678,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2015,"DM_POP_TOT","poptot","population_estimate",14647621,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2016,"DM_POP_TOT","poptot","population_estimate",15114655,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2017,"DM_POP_TOT","poptot","population_estimate",15622759,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2018,"DM_POP_TOT","poptot","population_estimate",16156531,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2019,"DM_POP_TOT","poptot","population_estimate",16685223,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2020,"DM_POP_TOT","poptot","population_estimate",17224679,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2021,"DM_POP_TOT","poptot","population_estimate",17828273,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2022,"DM_POP_TOT","poptot","population_estimate",18455316,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2023,"DM_POP_TOT","poptot","population_estimate",19319064,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2010,"DM_POP_U5","popu5","population_estimate",2492242,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2011,"DM_POP_U5","popu5","population_estimate",2571259,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2012,"DM_POP_U5","popu5","population_estimate",2651403,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2013,"DM_POP_U5","popu5","population_estimate",2732885,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2014,"DM_POP_U5","popu5","population_estimate",2815073,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2015,"DM_POP_U5","popu5","population_estimate",2893312,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2016,"DM_POP_U5","popu5","population_estimate",2966439,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2017,"DM_POP_U5","popu5","population_estimate",3036259,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2018,"DM_POP_U5","popu5","population_estimate",3106514,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2019,"DM_POP_U5","popu5","population_estimate",3179050,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2020,"DM_POP_U5","popu5","population_estimate",3254062,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2021,"DM_POP_U5","popu5","population_estimate",3337177,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2022,"DM_POP_U5","popu5","population_estimate",3431648,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"Chad","NATIONAL",2023,"DM_POP_U5","popu5","population_estimate",3546916,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Chad","TD","TCD"
"République Démocratique du Congo","NATIONAL",2010,"DM_POP_TOT","poptot","population_estimate",68563038,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2011,"DM_POP_TOT","poptot","population_estimate",70849311,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2012,"DM_POP_TOT","poptot","population_estimate",73254618,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2013,"DM_POP_TOT","poptot","population_estimate",75789395,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2014,"DM_POP_TOT","poptot","population_estimate",78403242,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2015,"DM_POP_TOT","poptot","population_estimate",81035531,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2016,"DM_POP_TOT","poptot","population_estimate",83956415,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2017,"DM_POP_TOT","poptot","population_estimate",87083398,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2018,"DM_POP_TOT","poptot","population_estimate",90047644,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2019,"DM_POP_TOT","poptot","population_estimate",92947442,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2020,"DM_POP_TOT","poptot","population_estimate",95989998,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2021,"DM_POP_TOT","poptot","population_estimate",99148932,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2022,"DM_POP_TOT","poptot","population_estimate",102396968,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2023,"DM_POP_TOT","poptot","population_estimate",105789731,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2010,"DM_POP_U5","popu5","population_estimate",12661587,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2011,"DM_POP_U5","popu5","population_estimate",13113915,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2012,"DM_POP_U5","popu5","population_estimate",13583974,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2013,"DM_POP_U5","popu5","population_estimate",14068341,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2014,"DM_POP_U5","popu5","population_estimate",14556887,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2015,"DM_POP_U5","popu5","population_estimate",15046552,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2016,"DM_POP_U5","popu5","population_estimate",15546392,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
"République Démocratique du Congo","NATIONAL",2017,"DM_POP_U5","popu5","population_estimate",16065807,"MICS","United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.","household","Congo - Kinshasa","CD","COD"
